player_id,position,Rk,Gcar,Gtm,Tm,home_away,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,game_date,days_between_games
krolia01,Pitcher,6,179,14,ATL,NA,WSN,"L,4-14",8-8,NA,2.0,0.1,4,5,5,2,1,1,0,14.4,7,30,16,5,0,2.0,2,1,0,0,NA,0,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,-10.85,-11.0,8t --- 0 out d4,8t 1-3 1 out d8,2017-04-19,3.0
krolia01,Pitcher,7,180,16,ATL,@,PHI,"L,3-4",8-GF(8),NA,1.0,1.0,0,0,0,0,1,0,0,12.0,3,13,6,1,1,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.17,0.013,0.48,4.25,6.0,8b --- 0 out d2,8b end d 2,2017-04-21,2.0
krolia01,Pitcher,8,181,18,ATL,@,PHI,"L,2-5",8-GF(8),NA,1.0,1.0,1,1,1,0,0,1,0,11.57,4,18,11,3,0,1.0,3,1,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.05,-0.012,-0.52,-0.35,0.0,8b --- 0 out d3,8b end d 4,2017-04-23,2.0
kuhlch01,Pitcher,1,15,4,PIT,NA,ATL,"W,6-4",GS-5,W(1-0),99.0,5.0,5,3,2,6,5,0,1,3.6,25,85,46,9,14,6.0,7,4,0,0,46,NA,NA,1,0,0,18,1,1,2,2,0,1,1.46,-0.052,-0.52,14.05,36.0,1t start tie,5t 3 out a1,2017-04-08,0.0
kuhlch01,Pitcher,2,16,9,PIT,@,BOS,"L,3-4",GS-7,NA,4.0,6.1,5,1,1,0,6,0,0,2.38,24,92,67,20,7,5.0,13,3,3,0,65,NA,NA,0,0,0,24,2,0,0,0,0,0,1.03,0.288,2.28,21.25,34.0,1b start a 2,7b 1-- 1 out a2,2017-04-13,5.0
kuhlch01,Pitcher,3,17,14,PIT,@,STL,"L,1-2",GS-6,L(1-1),4.0,6.0,3,2,2,1,3,0,1,2.6,23,72,48,9,11,6.0,12,5,3,0,60,NA,NA,0,0,0,20,1,1,0,0,0,0,0.75,0.047,0.95,12.5,21.0,1b start tie,6b 3 out d1,2017-04-18,5.0
kuhlch01,Pitcher,4,18,19,PIT,NA,CHC,"L,3-14",GS-2,L(1-2),5.0,1.2,8,9,9,4,1,1,0,6.63,17,57,34,9,7,7.0,5,2,0,0,0,NA,NA,1,0,0,13,3,0,2,0,0,0,0.73,-0.498,-8.44,-19.45,-19.0,1t start tie,2t 12- 2 out d8,2017-04-24,6.0
lackejo01,Pitcher,1,418,3,CHC,@,STL,"W,6-4",GS-6,W(1-0),99.0,6.0,6,4,3,2,7,0,0,4.5,26,98,66,18,11,9.0,8,5,0,0,51,NA,NA,0,0,0,23,1,0,0,1,1,1,0.72,-0.188,-1.05,20.7,42.0,1b start tie,6b 3 out d2,2017-04-06,0.0
lackejo01,Pitcher,2,419,8,CHC,NA,LAD,"L,0-2",GS-6,L(1-1),5.0,6.0,4,1,1,3,10,1,0,3.0,25,106,70,25,14,4.0,8,4,3,0,67,NA,NA,0,0,0,22,1,0,0,0,0,0,1.03,0.189,1.91,27.3,45.0,1t start tie,6t 3 out d1,2017-04-12,6.0
lackejo01,Pitcher,3,420,13,CHC,NA,MIL,"L,3-6",GS-6,L(1-2),4.0,6.0,7,4,4,1,2,3,0,4.0,25,93,62,18,5,12.0,10,4,0,0,43,NA,NA,1,0,0,24,1,0,0,1,0,0,0.76,-0.131,-1.09,4.7,12.0,1t start tie,6t 3 out d1,2017-04-17,5.0
lackejo01,Pitcher,4,421,18,CHC,@,CIN,"L,5-7",GS-6,L(1-3),5.0,6.0,6,7,5,2,7,1,0,4.88,28,104,66,14,8,9.0,10,6,1,0,41,NA,NA,2,0,0,25,2,0,0,0,1,2,0.87,-0.341,-4.0,12.7,24.0,1b start tie,6b 3 out d5,2017-04-23,6.0
latosma01,Pitcher,1,195,16,TOR,@,LAA,"W,8-7",GS-5,NA,99.0,5.0,6,4,4,3,1,1,1,7.2,25,96,54,17,6,12.0,8,2,1,0,37,NA,NA,0,0,0,21,1,0,0,0,0,0,1.15,-0.247,-1.61,-0.75,6.0,1b start tie,5b 3 out d2,2017-04-21,0.0
latosma01,Pitcher,2,196,21,TOR,@,STL,"L,4-8",GS-6,NA,5.0,6.0,3,0,0,4,4,0,0,3.27,23,82,47,8,7,3.0,12,5,4,0,66,NA,NA,1,1,0,19,2,0,1,1,0,0,1.07,0.354,2.95,17.3,30.0,1b start tie,6b 3 out a3,NA,NA
lawde01,Pitcher,1,62,1,SFG,@,ARI,"L,5-6",8-8,BS(1),99.0,0.0,3,1,1,0,0,0,0,Inf,3,9,5,2,0,2.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,3.64,-0.452,-2.0,-3.8,-3.0,8b --- 0 out a1,8b 12- 0 out tie,2017-04-02,0.0
lawde01,Pitcher,2,63,2,SFG,@,ARI,"W,8-4",8-8,NA,1.0,1.0,0,0,0,0,1,0,0,9.0,3,11,7,2,2,1.0,1,0,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.39,0.03,0.52,4.25,6.0,8b --- 0 out a4,8b 3 out a4,2017-04-04,2.0
lawde01,Pitcher,3,64,5,SFG,@,SDP,"L,6-7",7-GF(8),NA,2.0,1.1,0,0,0,1,1,0,0,3.86,5,15,9,2,3,1.0,2,1,0,0,NA,2,0,0,0,0,3,0,0,0,0,0,0,0.74,0.048,0.91,4.4,7.0,7b 12- 2 out d2,8b end d 1,2017-04-07,3.0
lawde01,Pitcher,4,65,7,SFG,@,SDP,"W,5-3",8-8,H(1),1.0,1.0,1,1,1,1,1,1,0,5.4,5,20,11,3,3,0.0,3,2,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,1.9,0.009,-0.52,1.05,3.0,8b --- 0 out a3,8b 3 out a2,2017-04-09,2.0
lawde01,Pitcher,5,66,10,SFG,NA,ARI,"W,6-2",8-8,NA,2.0,1.0,2,1,1,0,1,0,0,6.23,5,16,12,4,4,2.0,2,2,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0.4,0.005,-0.51,1.05,3.0,8t --- 0 out a5,8t 3 out a4,2017-04-12,3.0
lawde01,Pitcher,6,67,12,SFG,NA,COL,"W,8-2",8-8,NA,1.0,1.0,0,0,0,0,0,0,0,5.06,3,7,4,1,0,2.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.07,0.006,0.49,2.25,3.0,8t --- 0 out a6,8t 3 out a6,2017-04-14,2.0
lawde01,Pitcher,7,68,15,SFG,@,KCR,"W,2-1",9-10,W(1-0),3.0,2.0,3,0,0,1,1,0,0,3.68,9,31,16,4,1,3.0,4,3,0,0,NA,0,0,0,0,0,8,0,0,0,1,0,0,2.8,0.286,1.06,8.1,21.0,9b --- 0 out tie,10b 3 out tie,2017-04-18,4.0
lawde01,Pitcher,8,69,19,SFG,@,COL,"L,0-8",7-7,NA,4.0,1.0,0,0,0,0,0,0,0,3.24,3,12,8,1,0,3.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.0,0.57,2.25,3.0,7b --- 0 out d8,7b 3 out d8,2017-04-23,5.0
lawde01,Pitcher,9,70,20,SFG,NA,LAD,"W,2-1",8-8,H(2),0.0,1.0,1,1,1,1,1,0,0,3.86,4,16,8,3,1,1.0,1,0,0,0,NA,0,0,0,1,0,3,0,0,0,0,0,0,2.53,0.002,-0.51,1.05,3.0,8t --- 0 out a2,8t 3 out a1,2017-04-24,1.0
lawde01,Pitcher,10,71,22,SFG,NA,LAD,"W,4-3",10-GF(10),W(2-0),1.0,1.0,1,0,0,0,0,0,0,3.48,4,13,8,2,0,1.0,3,2,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,2.36,0.136,0.49,5.65,15.0,10t --- 0 out tie,10t end tie,2017-04-26,2.0
lawde01,Pitcher,11,72,24,SFG,NA,SDP,"W,4-3",8-8,W(3-0),1.0,1.0,1,0,0,0,1,0,0,3.18,4,16,12,6,0,0.0,3,1,1,0,NA,0,0,1,0,0,4,0,0,0,0,0,0,1.85,0.106,0.49,7.65,18.0,8t --- 0 out tie,8t 3 out tie,2017-04-28,2.0
layneto01,Pitcher,1,198,1,NYY,@,TBR,"L,3-7",3-4,NA,99.0,1.0,1,0,0,0,2,0,0,0.0,4,13,10,3,1,1.0,1,1,0,0,NA,1,0,1,0,0,4,0,0,0,0,0,0,0.2,0.011,0.52,5.65,9.0,3b --3 2 out d5,4b -2- 2 out d5,2017-04-02,0.0
layneto01,Pitcher,2,199,3,NYY,@,TBR,"L,1-4",4-5,NA,2.0,1.0,0,0,0,1,0,0,0,0.0,4,14,7,2,0,1.0,2,0,2,0,NA,2,0,0,0,0,3,0,0,0,0,0,0,0.54,0.029,0.69,1.65,3.0,4b 12- 2 out d3,5b 1-- 2 out d3,2017-04-05,3.0
layneto01,Pitcher,3,200,4,NYY,@,BAL,"L,5-6",6-6,H(1),1.0,0.1,0,0,0,0,0,0,0,0.0,1,3,2,1,0,0.0,1,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.76,0.02,0.11,0.75,1.0,6b --- 2 out a1,6b 3 out a1,2017-04-07,2.0
layneto01,Pitcher,4,201,5,NYY,@,BAL,"L,4-5",7-7,NA,0.0,0.0,1,1,1,0,0,0,0,3.86,1,5,3,1,0,0.0,1,1,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,1.43,-0.089,-0.42,-2.6,-3.0,7b --- 1 out a1,7b -2- 1 out a1,2017-04-08,1.0
layneto01,Pitcher,5,202,8,NYY,NA,TBR,"W,8-4",8-8,NA,3.0,1.0,2,1,0,0,1,0,0,2.7,5,21,14,4,2,2.0,2,2,0,0,NA,0,0,0,0,0,5,1,0,0,0,0,0,0.3,0.006,-0.48,3.05,6.0,8t --- 0 out a5,8t 3 out a4,2017-04-12,4.0
layneto01,Pitcher,6,203,15,NYY,NA,CHW,"W,9-1",9-GF,NA,6.0,0.2,0,0,0,0,1,0,0,2.25,2,8,6,2,1,1.0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.28,3.5,5.0,9t --- 1 out a8,9t end a 8,2017-04-19,7.0
layneto01,Pitcher,7,204,16,NYY,@,PIT,"L,3-6",7-7,NA,1.0,0.0,0,0,0,1,0,0,0,2.25,1,6,2,2,0,0.0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.003,-0.11,-0.6,0.0,7b -2- 2 out d2,7b 12- 2 out d2,2017-04-21,2.0
leakemi01,Pitcher,1,208,4,STL,NA,CIN,"L,0-2",GS-8,L(0-1),99.0,8.0,6,1,1,1,6,0,0,1.12,29,92,65,19,8,9.0,13,8,0,0,71,NA,NA,1,1,0,28,2,0,0,0,0,0,1.11,0.272,2.93,23.8,39.0,1t start tie,8t 3 out d1,2017-04-07,0.0
leakemi01,Pitcher,2,209,9,STL,@,WSN,"W,6-1",GS-7,W(1-1),4.0,7.0,4,0,0,0,7,0,0,0.6,24,104,65,20,5,10.0,7,4,0,0,76,NA,NA,0,0,1,24,1,0,0,0,0,0,0.92,0.392,3.5,31.35,54.0,1b start a 1,7b 3 out a3,2017-04-12,5.0
leakemi01,Pitcher,3,210,14,STL,NA,PIT,"W,2-1",GS-7,W(2-1),5.0,6.1,7,1,1,0,1,0,0,0.84,26,95,57,15,7,17.0,8,3,0,0,56,NA,NA,0,0,0,25,2,0,0,0,0,0,1.23,0.17,1.53,14.05,31.0,1t start tie,7t 12- 1 out a1,2017-04-18,6.0
leakemi01,Pitcher,4,211,19,STL,@,MIL,"W,6-4",GS-6,W(3-1),4.0,6.0,3,2,2,3,6,0,0,1.32,25,97,59,11,10,10.0,6,4,0,0,61,NA,NA,0,0,0,21,2,0,0,0,1,1,1.26,0.117,1.0,21.9,42.0,1b start tie,6b 3 out a2,2017-04-23,5.0
leblawa01,Pitcher,1,127,3,PIT,NA,ATL,"W,5-4",8-8,NA,99.0,0.1,3,3,3,0,0,0,0,81.0,4,16,10,3,1,2.0,2,1,0,0,NA,0,0,0,0,0,4,1,0,0,0,0,0,0.84,-0.122,-1.9,-7.05,-8.0,8t --- 0 out a4,8t -23 1 out a3,2017-04-07,0.0
leblawa01,Pitcher,2,128,6,PIT,NA,CIN,"L,1-7",2-7,NA,2.0,5.1,1,1,1,0,0,1,0,6.35,18,64,39,13,0,9.0,9,1,1,0,NA,2,0,1,0,0,17,0,0,0,0,0,1,0.25,0.037,1.97,9.4,13.0,2t 1-3 2 out d5,7t 3 out d5,2017-04-10,3.0
leblawa01,Pitcher,3,129,10,PIT,@,CHC,"W,4-2",7-7,H(1),3.0,1.0,0,0,0,0,0,0,0,5.4,3,13,9,3,1,1.0,2,0,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.05,0.079,0.49,2.25,3.0,7b --- 0 out a2,7b 3 out a2,2017-04-14,4.0
leblawa01,Pitcher,4,130,12,PIT,@,CHC,"W,6-1",9-GF,NA,1.0,1.0,0,0,0,0,0,0,0,4.7,3,11,7,2,1,2.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.007,0.49,2.25,3.0,9b --- 0 out a5,9b end a 5,2017-04-16,2.0
leblawa01,Pitcher,5,131,14,PIT,@,STL,"L,1-2",7-GF(8),NA,1.0,2.0,1,0,0,0,2,0,0,3.72,7,27,18,5,3,4.0,1,1,0,0,NA,0,0,0,0,0,7,0,0,0,0,0,0,0.51,0.072,0.98,7.9,12.0,7b --- 0 out d1,8b end d 1,2017-04-18,2.0
leblawa01,Pitcher,6,132,17,PIT,NA,NYY,"L,5-11",6-6,NA,3.0,0.1,0,0,0,0,0,0,0,3.6,1,2,2,0,1,0.0,1,0,0,0,NA,2,0,0,0,0,1,0,0,0,0,0,0,1.47,0.043,0.6,0.75,1.0,6t -23 2 out d2,6t 3 out d2,2017-04-22,4.0
leblawa01,Pitcher,7,133,21,PIT,NA,CHC,"W,6-5",4-5,W(1-0),3.0,1.1,2,0,0,2,1,0,0,3.18,8,29,15,1,4,3.0,2,2,0,0,NA,1,1,0,0,0,6,1,0,0,0,0,0,1.42,-0.014,-0.32,6.6,19.0,4t -2- 1 out a3,5t 1-3 2 out a2,2017-04-26,4.0
leblawa01,Pitcher,8,134,22,PIT,@,MIA,"W,12-2",8-GF,NA,1.0,2.0,5,1,1,0,4,0,0,3.38,11,34,24,7,3,3.0,4,3,0,0,NA,0,0,0,0,0,11,1,0,0,0,0,0,0.01,0.0,-0.07,7.5,15.0,8b --- 0 out a11,9b end a10,2017-04-28,2.0
leclejo01,Pitcher,1,13,2,TEX,NA,CLE,"L,3-4",7-9,NA,99.0,2.0,0,0,0,0,3,0,0,0.0,6,24,18,2,7,0.0,3,0,1,0,NA,2,0,0,0,0,6,0,0,0,0,0,0,0.51,0.08,1.43,10.5,15.0,7t 12- 2 out d2,9t --- 2 out d2,2017-04-04,0.0
leclejo01,Pitcher,2,14,4,TEX,NA,OAK,"W,10-5",9-GF,NA,2.0,1.0,1,1,0,0,1,0,0,0.0,5,25,16,2,2,3.0,1,1,0,0,NA,0,0,0,0,0,5,1,0,0,0,0,1,0.08,0.003,-0.46,3.65,6.0,9t --- 0 out a6,9t end a 5,2017-04-07,3.0
leclejo01,Pitcher,3,15,6,TEX,NA,OAK,"W,8-1",6-6,H(1),1.0,0.2,0,0,0,0,1,0,0,0.0,2,9,6,2,3,0.0,1,0,0,0,NA,2,0,0,0,0,2,0,0,0,0,0,0,1.98,0.142,1.45,3.5,5.0,6t -23 1 out a3,6t 3 out a3,2017-04-09,2.0
leclejo01,Pitcher,4,16,8,TEX,@,LAA,"W,8-3",8-GF,S(1),2.0,1.2,1,0,0,0,2,0,0,0.0,6,16,12,2,4,2.0,2,0,1,0,NA,1,0,0,0,0,6,0,0,0,0,0,0,0.53,0.07,1.14,7.15,11.0,8b -2- 1 out a3,9b end a 5,2017-04-12,3.0
leclejo01,Pitcher,5,17,10,TEX,@,SEA,"L,1-2",6-7,L(0-1),1.0,1.0,3,1,1,0,3,0,0,1.42,6,29,18,4,6,2.0,1,0,0,0,NA,2,0,1,0,0,6,0,0,0,0,0,0,2.2,-0.075,-0.51,4.45,9.0,6b 12- 0 out tie,7b 12- 0 out d1,2017-04-14,2.0
leclejo01,Pitcher,6,18,15,TEX,@,OAK,"L,1-9",8-GF(8),NA,4.0,1.0,0,0,0,0,2,0,0,1.23,3,12,7,2,4,0.0,1,0,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.47,6.25,9.0,8b --- 0 out d8,8b end d 8,2017-04-19,5.0
leclejo01,Pitcher,7,19,20,TEX,NA,MIN,"L,2-3",7-8,NA,4.0,1.2,0,0,0,1,3,0,0,1.0,6,26,15,3,5,0.0,2,0,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0.75,0.09,0.84,9.15,14.0,7t --- 0 out d1,8t 1-- 2 out d1,2017-04-24,5.0
leonedo01,Pitcher,1,96,4,TOR,@,TBR,"L,8-10",1-3,NA,99.0,2.2,1,1,1,1,3,0,0,3.38,10,44,25,9,5,1.0,5,0,2,0,NA,3,1,0,0,0,8,1,0,0,0,1,0,0.61,-0.006,0.51,8.8,14.0,1b 123 1 out d2,3b 3 out d4,2017-04-07,0.0
leonedo01,Pitcher,2,97,7,TOR,NA,MIL,"L,3-4",5-5,NA,3.0,0.1,0,0,0,0,0,0,0,3.0,1,2,2,0,1,0.0,1,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.98,0.028,0.33,0.75,1.0,5t -2- 2 out d2,5t 3 out d2,2017-04-11,4.0
leonedo01,Pitcher,3,98,10,TOR,NA,BAL,"L,4-6",6-7,NA,2.0,1.1,1,0,0,1,1,0,0,2.08,6,18,10,3,3,2.0,2,0,1,0,NA,1,0,0,0,0,5,0,0,0,0,0,0,0.8,0.047,0.62,3.8,7.0,6t 1-- 1 out d2,7t 12- 2 out d2,2017-04-14,3.0
leonedo01,Pitcher,4,99,12,TOR,NA,BAL,"L,4-11",6-7,NA,1.0,1.2,1,1,1,0,2,0,0,3.0,7,21,14,1,4,2.0,3,1,0,0,NA,1,1,0,0,0,6,1,0,0,0,1,1,0.15,-0.046,-0.93,5.15,8.0,6t 1-- 1 out d4,7t 3 out d6,2017-04-16,2.0
leonedo01,Pitcher,5,100,13,TOR,NA,BOS,"L,7-8",5-6,NA,1.0,1.1,0,0,0,0,1,0,0,2.45,4,10,7,2,1,2.0,1,0,1,0,NA,1,0,0,0,0,4,0,0,0,0,0,0,0.5,0.053,0.76,5.0,7.0,5t 1-- 2 out d3,6t 3 out d2,2017-04-18,2.0
leonedo01,Pitcher,6,101,16,TOR,@,LAA,"W,8-7",8-9,BS(1),2.0,1.1,1,1,1,1,1,0,0,3.12,6,25,16,3,3,0.0,4,1,1,0,NA,0,0,0,0,0,5,1,0,0,0,0,0,2.17,-0.149,-0.3,1.8,4.0,8b --- 0 out a1,9b --- 1 out tie,2017-04-21,3.0
leonedo01,Pitcher,7,102,19,TOR,@,LAA,"L,1-2",6-6,NA,2.0,0.2,0,0,0,0,2,0,0,2.89,2,12,8,1,2,0.0,0,0,0,0,NA,3,0,0,0,0,2,0,0,0,0,0,0,2.38,0.128,1.54,5.5,8.0,6b 123 1 out d1,6b 3 out d1,2017-04-24,3.0
leonedo01,Pitcher,8,103,21,TOR,@,STL,"L,4-8",10-10,NA,2.0,1.0,2,0,0,1,2,0,0,2.61,6,20,11,4,2,0.0,3,2,0,0,NA,0,0,0,0,0,5,0,0,1,0,0,0,3.66,0.135,0.49,4.45,9.0,10b --- 0 out tie,10b 3 out tie,NA,NA
leonedo01,Pitcher,9,104,23,TOR,NA,TBR,"L,4-7",8-9,NA,0.0,0.1,4,3,3,0,0,2,0,5.06,5,15,10,2,2,0.0,5,1,1,0,NA,1,1,0,0,0,5,1,1,0,0,0,0,0.69,-0.441,-3.39,-7.65,-8.0,8t 1-- 2 out tie,9t -2- 0 out d3,2017-04-28,NA
lestejo01,Pitcher,1,318,1,CHC,@,STL,"L,3-4",GS-6,NA,99.0,5.0,7,1,1,2,7,0,0,1.8,24,102,62,16,11,5.0,10,8,0,0,54,NA,NA,2,0,0,21,1,0,0,0,1,0,1.13,0.041,0.47,17.85,33.0,1b start tie,6b 12- 0 out d1,2017-04-02,0.0
lestejo01,Pitcher,2,319,7,CHC,NA,LAD,"W,3-2",GS-6,NA,7.0,6.0,4,1,1,1,7,0,0,1.64,22,100,57,23,7,7.0,7,3,0,0,66,NA,NA,0,1,0,21,1,0,0,0,0,0,1.29,0.23,1.91,22.5,36.0,1t start tie,6t 3 out a1,2017-04-10,8.0
lestejo01,Pitcher,3,320,12,CHC,NA,PIT,"L,1-6",GS-7,NA,5.0,7.0,3,0,0,2,3,0,1,1.0,24,103,67,18,8,12.0,6,1,0,0,72,NA,NA,0,2,0,21,0,1,0,1,0,1,1.1,0.437,3.4,18.15,30.0,1t start tie,7t 3 out tie,2017-04-16,6.0
lestejo01,Pitcher,4,321,16,CHC,@,CIN,"W,6-5",GS-6,NA,4.0,5.2,9,5,5,2,4,1,0,2.66,27,108,62,20,9,12.0,9,5,0,0,33,NA,NA,0,0,0,25,3,0,1,0,0,0,1.01,-0.245,-1.44,4.15,14.0,1b start tie,6b 12- 2 out d2,2017-04-21,5.0
lestejo01,Pitcher,5,322,21,CHC,@,PIT,"L,5-6",GS-6,L(0-1),4.0,5.2,10,6,5,2,5,2,0,3.68,28,107,67,25,8,15.0,6,2,0,0,30,NA,NA,0,1,0,26,3,0,0,1,0,0,0.62,-0.341,-3.46,5.55,17.0,1b start tie,6b 12- 2 out d3,2017-04-26,5.0
liberad01,Pitcher,1,98,20,LAD,@,SFG,"L,1-2",7-7,NA,99.0,0.1,1,1,1,1,0,0,0,27.0,3,18,10,2,2,2.0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,0.76,-0.029,-0.41,-2.45,-2.0,7b --- 0 out d1,7b 12- 1 out d1,2017-04-24,0.0
liriafr01,Pitcher,1,286,4,TOR,@,TBR,"L,8-10",GS-1,NA,99.0,0.1,3,5,5,4,1,1,0,135.0,8,35,13,5,2,0.0,3,2,0,0,22,NA,NA,0,0,0,4,1,0,0,0,0,0,1.23,-0.462,-5.07,-11.45,-11.0,1b start a 2,1b 123 1 out d2,2017-04-07,0.0
liriafr01,Pitcher,2,287,9,TOR,NA,BAL,"L,1-2",GS-7,L(0-1),5.0,6.2,5,2,2,2,10,0,0,9.0,26,91,59,19,14,4.0,10,6,2,0,64,NA,NA,0,0,0,24,2,0,0,0,0,0,0.98,0.08,1.43,26.8,44.0,1t start tie,7t 1-- 2 out d1,2017-04-13,6.0
liriafr01,Pitcher,3,288,14,TOR,NA,BOS,"W,3-0",GS-6,W(1-1),5.0,5.1,4,0,0,1,6,0,0,5.11,21,91,61,22,9,8.0,6,4,1,0,65,NA,NA,0,0,0,20,0,0,0,1,0,1,0.85,0.196,2.2,25.0,46.0,1t start tie,6t 12- 1 out a3,2017-04-19,6.0
liriafr01,Pitcher,4,289,19,TOR,@,LAA,"L,1-2",GS-6,L(1-2),4.0,5.1,5,2,2,4,2,0,1,4.58,25,97,52,17,9,10.0,8,4,0,0,48,NA,NA,1,0,0,19,1,1,1,2,0,0,1.22,-0.116,-0.68,6.0,16.0,1b start tie,6b 123 1 out d1,2017-04-24,5.0
loganbo02,Pitcher,1,582,1,CLE,@,TEX,"W,8-5",7-7,NA,99.0,0.1,1,0,0,0,1,0,0,0.0,2,7,4,2,1,0.0,1,1,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,0.6,0.011,0.11,2.15,4.0,7b --- 2 out d1,7b 3 out d1,2017-04-03,0.0
loganbo02,Pitcher,2,583,2,CLE,@,TEX,"W,4-3",6-6,H(1),0.0,0.1,0,0,0,0,0,0,0,0.0,1,3,1,0,0,0.0,1,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.76,0.02,0.11,0.75,1.0,6b --- 2 out a1,6b 3 out a1,2017-04-04,1.0
loganbo02,Pitcher,3,584,5,CLE,@,ARI,"L,2-11",8-8,NA,3.0,0.0,1,1,1,0,0,0,0,13.5,1,1,1,0,0,0.0,1,1,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0.06,-0.004,-0.63,-2.6,-3.0,8b --- 0 out d4,8b -2- 0 out d4,2017-04-08,4.0
loganbo02,Pitcher,4,585,7,CLE,NA,CHW,"W,2-1",10-10,NA,2.0,0.1,0,0,0,0,0,0,0,9.0,1,4,2,0,1,1.0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,2.39,0.064,0.26,0.75,1.0,10t --- 0 out tie,10t --- 1 out tie,2017-04-11,3.0
loganbo02,Pitcher,5,586,8,CLE,NA,CHW,"L,1-2",7-7,NA,0.0,0.2,0,0,0,0,0,0,0,5.4,2,5,4,1,1,2.0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,0.6,0.031,0.45,1.5,2.0,7t --- 0 out d2,7t --- 2 out d2,2017-04-12,1.0
loganbo02,Pitcher,6,587,9,CLE,NA,CHW,"L,4-10",5-5,NA,0.0,1.0,0,0,0,0,0,0,0,3.38,3,13,10,3,1,2.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.12,0.009,0.57,2.25,3.0,5t --- 0 out d6,5t 3 out d6,2017-04-13,1.0
loganbo02,Pitcher,7,588,14,CLE,@,MIN,"W,11-4",8-8,NA,4.0,1.0,2,0,0,0,3,0,0,2.45,5,23,17,3,6,2.0,0,0,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0.24,0.014,0.5,7.05,12.0,8b --- 0 out a5,8b 3 out a5,2017-04-18,5.0
loganbo02,Pitcher,8,589,15,CLE,@,MIN,"W,6-2",7-7,NA,1.0,0.0,1,0,0,0,0,0,0,2.45,1,5,3,0,2,1.0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1.06,-0.046,-0.26,-0.6,0.0,7b --- 1 out a2,7b 1-- 1 out a2,2017-04-20,2.0
loganbo02,Pitcher,9,590,18,CLE,@,CHW,"L,2-6",6-6,NA,2.0,0.0,0,1,0,1,0,0,0,2.45,2,10,5,1,0,1.0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0.36,-0.026,-0.98,-0.6,0.0,6b --- 0 out d3,6b 12- 0 out d3,2017-04-23,3.0
loganbo02,Pitcher,10,591,19,CLE,NA,HOU,"L,2-4",7-7,NA,1.0,1.0,0,0,0,0,1,0,0,1.93,3,10,5,0,2,0.0,2,1,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.52,0.041,0.57,4.25,6.0,7t --- 0 out d2,7t 3 out d2,2017-04-25,2.0
lorenmi01,Pitcher,1,63,1,CIN,NA,PHI,"L,3-4",8-8,NA,99.0,1.0,0,0,0,1,1,0,0,0.0,4,19,10,2,5,1.0,1,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.24,0.015,0.5,3.65,6.0,8t --- 0 out d3,8t 3 out d3,2017-04-03,0.0
lorenmi01,Pitcher,2,64,2,CIN,NA,PHI,"W,2-0",8-8,H(1),1.0,1.0,2,0,0,0,2,0,0,0.0,5,24,16,3,2,3.0,0,0,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,2.82,0.074,0.5,5.05,9.0,8t --- 0 out a2,8t 3 out a2,2017-04-05,2.0
